"range_0","range_1","range_2","range_3","range_4","range_5","range_6","range_7","range_8","range_9","range_10","range_11","range_12","range_13","range_14","range_15","range_16","range_17","range_18","range_19","range_20","range_21","range_22","range_23","range_24","range_25","range_26","range_27","range_28","range_29","range_30","range_31","range_32","range_33","range_34","range_35","range_36","range_37","range_38","range_39","range_40","range_41","range_42","range_43","range_44","range_45","range_46","range_47","range_48","range_49","range_50","range_51","range_52","range_53","range_54","range_55","range_56","range_57","range_58","range_59","range_60","range_61","range_62"
"12.0","12.0","12.0","12.0","12.0","12.0","0.47220027446746826","0.46894440054893494","0.4672969877719879","0.46642452478408813","0.4659782946109772","0.4655199348926544","0.46512237191200256","0.46469828486442566","0.4643206298351288","0.46389511227607727","0.46358129382133484","0.46324390172958374","0.4629623293876648","0.4629633128643036","0.4634895622730255","0.4650745093822479","0.4676712155342102","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.47172626852989197","0.46783778071403503","0.4662639796733856","0.4653593599796295","0.4649049639701843","0.4644213616847992","0.4639999568462372","0.4635593593120575","0.4631820619106293","0.4627656638622284","0.46242794394493103","0.46205976605415344","0.4617515504360199","0.4617413282394409","0.46232864260673523","0.46396422386169434","0.4669506847858429","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.4706668555736542","0.4667234420776367","0.46506673097610474","0.46424058079719543","0.4637625813484192","0.4632570445537567","0.462829053401947","0.46237078309059143","0.46196430921554565","0.4615176320075989","0.46113672852516174","0.4607243239879608","0.46035486459732056","0.4604683518409729","0.46110883355140686","0.46284219622612","0.4660254716873169","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.47097307443618774","0.4663306772708893","0.4647194743156433","0.46378204226493835","0.46327507495880127","0.4627379775047302","0.4622699022293091","0.4617660939693451","0.46129441261291504","0.4608617424964905","0.460490345954895","0.4600888788700104","0.45975127816200256","0.45980438590049744","0.4605889916419983","0.4624331295490265","0.4660627841949463","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.4706171154975891","0.46591705083847046","0.4641418159008026","0.46321940422058105","0.4627107083797455","0.46216630935668945","0.46169087290763855","0.4611840844154358","0.46074166893959045","0.4602595269680023","0.45985132455825806","0.459406316280365","0.45902934670448303","0.4591060280799866","0.4598366320133209","0.46193721890449524","0.4658259451389313","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.47094520926475525","0.4661855399608612","0.46439406275749207","0.47125089168548584","0.4873064458370209","12.0","0.47320353984832764","0.46866440773010254","0.4678628742694855","0.468828946352005","0.472019225358963","0.5468274354934692","0.5473014712333679","0.45907118916511536","0.45996537804603577","0.4621659517288208","0.4660484790802002","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.4708440899848938","0.4661036431789398","0.46431565284729004","0.4712318181991577","0.4872860312461853","12.0","0.4731013774871826","0.46858158707618713","0.46778756380081177","0.4687577188014984","0.471952885389328","0.546902596950531","0.5473451018333435","0.4589959383010864","0.45989400148391724","0.46209391951560974","0.46598097681999207","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.4710082411766052","0.46623721718788147","0.46444258093833923","0.4712596535682678","0.48731744289398193","12.0","0.4732658267021179","0.46871238946914673","0.46790778636932373","0.4688740670681","0.47205907106399536","0.5469362735748291","0.5474283695220947","0.4591158330440521","0.4600101411342621","0.46220695972442627","0.4660886824131012","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.47072693705558777","0.46600890159606934","0.46422871947288513","0.47121119499206543","0.4872656464576721","12.0","0.4729888141155243","0.46849003434181213","0.4677050709724426","0.4686777591705322","0.47187918424606323","0.546710729598999","0.5471925139427185","0.45891228318214417","0.45981284976005554","0.4620162844657898","0.4659034013748169","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","0.47094959020614624","0.46618983149528503","0.4643998146057129","0.47125527262687683","0.4873112440109253","12.0","0.4732080101966858","0.46866440773010254","0.4678672254085541","0.4688347578048706","0.47202223539352417","0.5469164848327637","0.5474085807800293","0.45907676219940186","0.4599723517894745","0.46217021346092224","0.46605420112609863","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
