"range_0","range_1","range_2","range_3","range_4","range_5","range_6","range_7","range_8","range_9","range_10","range_11","range_12","range_13","range_14","range_15","range_16","range_17","range_18","range_19","range_20","range_21","range_22","range_23","range_24","range_25","range_26","range_27","range_28","range_29","range_30","range_31","range_32","range_33","range_34","range_35","range_36","range_37","range_38","range_39","range_40","range_41","range_42","range_43","range_44","range_45","range_46","range_47","range_48","range_49","range_50","range_51","range_52","range_53","range_54","range_55","range_56","range_57","range_58","range_59","range_60","range_61","range_62"
"12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","0.8620594143867493","0.8611862063407898","0.8614766001701355","0.5569899678230286","0.5498085021972656","0.5475208163261414","0.5466434955596924","0.5470796227455139","0.5490543842315674","0.5528452396392822","0.6397470235824585","0.6455720663070679","0.6613854765892029","0.8607602715492249","0.8603131175041199","0.8599740862846375","0.859494149684906","0.8589763641357422","0.8583722710609436","0.8579155206680298","0.8578524589538574","0.8572206497192383","0.8565101623535156","0.8592308163642883","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","0.8619154691696167","0.8591487407684326","0.8593743443489075","0.8596633076667786","0.5572652220726013","0.5499325394630432","0.5477391481399536","0.5467818975448608","0.5473529696464539","0.5491241812705994","0.553041398525238","0.6417481899261475","0.6474819779396057","0.6629564166069031","0.8589962720870972","0.8585466742515564","0.8582047820091248","0.8577032685279846","0.8571834564208984","0.8565828204154968","0.8561239242553711","0.8560611605644226","0.855392575263977","0.854679524898529","0.8550934791564941","0.85826575756073","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","0.8615798950195312","0.8577633500099182","0.8572096228599548","0.8574337959289551","0.8577262759208679","0.5569140315055847","0.5496785044670105","0.5474057793617249","0.5465900897979736","0.5470716953277588","0.5490344762802124","0.5527865886688232","0.6431130170822144","0.6487847566604614","0.6640156507492065","0.8570841550827026","0.8566371202468872","0.856297492980957","0.8557698726654053","0.855253279209137","0.8546561002731323","0.8541955351829529","0.8541329503059387","0.853432834148407","0.8527222275733948","0.8520777821540833","0.8543965220451355","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","0.8574414253234863","0.8551673889160156","0.855400025844574","0.8556182980537415","0.8559093475341797","0.5572507977485657","0.5499725937843323","0.5476300120353699","0.5468353033065796","0.5472816228866577","0.5492100119590759","0.553035318851471","0.6451160311698914","0.6506996154785156","0.6655846238136292","0.8553158640861511","0.8548663258552551","0.8545335531234741","0.8539798855781555","0.8534614443778992","0.8528628349304199","0.8523905873298645","0.852294921875","0.8515968322753906","0.8508884906768799","0.8502413034439087","0.8502418994903564","0.8539295792579651","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","0.8535546064376831","0.8532270789146423","0.8534584045410156","0.8536801934242249","0.8539745807647705","0.5569181442260742","0.5497704744338989","0.5473244786262512","0.546619713306427","0.5470558404922485","0.5490065813064575","0.5527138113975525","0.6464593410491943","0.6519759893417358","0.6666287779808044","0.8534055948257446","0.8529587388038635","0.8526232838630676","0.852048933506012","0.8515288829803467","0.8509337306022644","0.8504312634468079","0.8503360152244568","0.8496354818344116","0.8489293456077576","0.8482892513275146","0.847652792930603","0.8503557443618774","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","0.8545529842376709","0.8510802984237671","0.8514154553413391","0.8516502976417542","0.8518710136413574","0.8521639704704285","0.5571255087852478","0.549914538860321","0.5476676821708679","0.5467206239700317","0.5472717881202698","0.5490922927856445","0.5529422760009766","0.6484777927398682","0.653907060623169","0.6682160496711731","0.8516380786895752","0.8511936068534851","0.8508553504943848","0.8502553701400757","0.8497429490089417","0.8491464853286743","0.8485948443412781","0.8484998941421509","0.8478062748908997","0.8470977544784546","0.8464595079421997","0.8457637429237366","0.846527636051178","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","0.8506355881690979","0.8491159081459045","0.849482536315918","0.8497161269187927","0.8499355316162109","0.8502269387245178","0.5568606853485107","0.5496025085449219","0.547372043132782","0.5465387105941772","0.5469904541969299","0.5489248037338257","0.5527098178863525","0.6498294472694397","0.6551931500434875","0.6692655086517334","0.8497298359870911","0.8492879867553711","0.8489567637443542","0.84833163022995","0.8478177189826965","0.8472247123718262","0.8466387391090393","0.846539318561554","0.8458481431007385","0.8451419472694397","0.8445059061050415","0.8437656164169312","0.8429778814315796","0.8472872376441956","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","12.0","0.8510957956314087","0.8468583822250366","0.8472554683685303","0.8476201295852661","0.8479046821594238","0.8481230735778809","0.8484130501747131","0.5571604371070862","0.5499085187911987","0.5476637482643127","0.546732485294342","0.5472717881202698","0.5491341948509216","0.5529281497001648","0.6518465280532837","0.6571261882781982","0.6704163551330566","0.8479632139205933","0.8475237488746643","0.8471944332122803","0.8465396761894226","0.8460285067558289","0.8454342484474182","0.8448091149330139","0.8447055220603943","0.8440117239952087","0.8433078527450562","0.842673659324646","0.8418751358985901","0.8410902619361877","0.8434385061264038","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","12.0","0.8469974994659424","0.8449562191963196","0.8453560471534729","0.8457234501838684","0.8460489511489868","0.8462708592414856","0.846559464931488","0.5571932792663574","0.5499165654182434","0.5477252006530762","0.5467503070831299","0.5472301244735718","0.5491641163825989","0.5529160499572754","0.653616189956665","0.6588151454925537","0.6719799041748047","0.8461471199989319","0.8457053899765015","0.8453497886657715","0.8446985483169556","0.8441857695579529","0.8436089754104614","0.8429312109947205","0.8428329229354858","0.8421411514282227","0.8414396047592163","0.8407655358314514","0.8399558663368225","0.8391691446304321","0.8396942615509033","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
"12.0","12.0","12.0","12.0","12.0","12.0","12.0","0.8427413702011108","0.843048632144928","0.8434460163116455","0.8438067436218262","0.8441824913024902","0.8443984389305115","0.8446903824806213","0.5571439862251282","0.5499085187911987","0.547717273235321","0.5467878580093384","0.547275722026825","0.5491441488265991","0.5529018640518188","0.6553726196289062","0.6604925990104675","0.6735236644744873","0.8443199396133423","0.8438807129859924","0.8434991836547852","0.8428514003753662","0.8423368334770203","0.8417167067527771","0.8410384058952332","0.8409450650215149","0.840255618095398","0.8395563364028931","0.8388286828994751","0.8380174040794373","0.8372383713722229","0.8364176154136658","0.8397900462150574","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0","12.0"
